kurt_R,lbp_9,humoment_2,humoment_1,lbp_8,skew_B,mean_B,kurt_B,std_B
5.06059408584847,20442.0,1.5486540115724107e-06,0.002338664277461,23872.0,3.857080564102717,23.29906777525825,22.07296055045922,29.31914887283517
2.0591471328673263,18724.0,3.377921805693078e-07,0.0011517252271887,22440.0,-0.2112207294639994,100.87642117032,1.8465937044515144,67.46716152656893
2.6807711514853,21188.0,4.815670481720814e-07,0.001283254952938,24351.0,-0.2501682097639003,104.26808153817082,2.759950091692433,51.07267111974915
2.623309781380968,19217.0,7.221285310306104e-07,0.0015954978804681,22042.0,0.6982839197613446,48.07050343285462,5.499268000598638,38.05504629740878
3.1902430468716005,15897.0,4.986829292522985e-07,0.0013142210961961,19592.0,-0.0761733361195522,113.34832451499118,2.338710489039571,61.540366842408766
8.55474776061532,25580.0,2.2657487312960546e-07,0.0009086215597772,24626.0,-0.3063434142209314,156.5933563240111,1.0684685646616612,71.1727816989542
3.877420567689183,16945.0,4.4753284716374485e-07,0.001278556656358,20659.0,0.4123122838348098,86.41013558201058,2.049221691455949,58.202075853829605
7.198976645288205,21304.0,2.685347254046642e-07,0.0010090609316644,24401.0,-0.4697818188417071,110.2688137755102,2.921497997849441,29.77730075250537
3.4947747310780315,21237.0,2.5298295499814426e-07,0.0010384678236256,24260.0,-0.2591510711714772,100.13157832577475,2.0268276388097908,55.20917426366915
6.155635550637562,22734.0,2.7277056264879426e-07,0.0010626961058712,25450.0,-1.2305356894101227,106.30793729528848,5.338372960345045,36.32462734688248
4.374343976757027,18084.0,3.39220554558834e-07,0.0011096784596675,22207.0,-0.9063119414199696,122.95350292894936,3.68357240571942,47.63162506777852
1.562189547133226,20700.0,2.323217448776746e-07,0.0011259550000234,23297.0,-0.9842946241532264,79.7244425547997,4.246476446493518,47.12705363156618
2.032613890467744,20802.0,4.356553379718154e-07,0.0014913667057574,23813.0,0.6798547141862221,59.54684350592089,3.6593736183410575,50.50777394149106
2.1655407632297266,17441.0,3.6113180622484965e-07,0.001155989820747,21463.0,-0.6561169208754121,86.62308673469387,3.715027326578871,50.76307423750946
2.0539161332338893,18997.0,5.883163007825338e-07,0.0014438756326591,22624.0,0.1994624305333937,83.50601143235072,2.19385048893851,62.31186937511799
3.797053054625537,19241.0,3.040583113618358e-07,0.0011127512935802,23269.0,-0.3455150887599569,112.60993008314436,2.876182418133961,35.10398936830956
6.970868338301851,19659.0,2.383634908923429e-07,0.0009338969051031,23792.0,-0.4675657639871952,148.12694082262536,1.8115851084852188,47.4387805570093
3.228856974510559,13490.0,2.047449783199021e-07,0.000971792278588,18505.0,-0.1891821290271299,128.94009432476693,3.2489150491832204,33.705587304619016
2.738192002589702,16099.0,6.192456391145542e-07,0.0015376342181225,19904.0,0.4064261765195134,35.26756582262534,7.416850236022618,30.09251533213213
2.0179173501387857,21748.0,1.0069870365740372e-06,0.002161627341161,23896.0,2.9807714332990964,27.982564090451,27.95593038188889,21.494788176360423
2.2841385449575164,20641.0,8.053221598489784e-07,0.0017094169182825,24503.0,0.0545112906783452,77.55635865457295,5.74178046028926,32.69685540876672
1.8941308759631323,16225.0,4.893675663282096e-07,0.0014579167264421,20645.0,-2.302833512119414,76.93223261526833,14.787176609465815,27.373715647957397
2.213224625335633,15477.0,8.079564919991188e-07,0.0016364281241815,19743.0,-0.8972583113617156,81.05713025951121,7.730579020030694,26.653598115598832
1.6654679828238568,15591.0,6.125190939699745e-07,0.0012892973616517,18934.0,-0.5582292716269922,95.33956128747796,3.498095335760923,50.93110801009298
1.798143459204129,14759.0,3.8239660967708713e-07,0.0012687396513643,18912.0,-1.7516139750523076,80.07705813807004,10.014040536014132,35.85679930377785
3.4441481569420254,13703.0,3.783007969652378e-07,0.0012010154656757,19309.0,-0.3263035234215695,73.93479150919627,4.12916556791606,27.599036741242674
1.759172764923957,17901.0,1.117699225551646e-06,0.0018335277537825,21412.0,-1.766186760839855,52.60191877676997,16.09392195677877,28.470694847648648
4.433985912104965,17981.0,3.539695294977852e-07,0.0011785405779922,22184.0,-0.1892866811218576,94.54465860418242,2.770789458386154,36.50060557611816
1.7775893878014846,17561.0,9.301181232015724e-07,0.001781712517644,22164.0,-0.2028779460132151,61.22199389014865,7.573324411364966,36.77283670445019
2.399813138328809,17538.0,7.727136206086503e-07,0.001531766144669,22270.0,-0.5047849349498433,94.71629739858906,5.357299354904985,34.78955104728781
2.6137928164277584,17219.0,4.0111096829552084e-07,0.0012530700516894,21541.0,0.0646327140163284,107.1689421138826,2.576896147183313,38.61130483412114
2.829009196154345,24585.0,4.186444148637219e-07,0.0012386679469472,26706.0,0.0442657967610486,102.27662037037037,2.3165177723590697,33.20143754748396
1.670292903863011,22631.0,1.356792189008977e-06,0.002102621649572,25031.0,0.9006747371923685,53.721482111363066,8.197304767745102,35.11984481520103
2.1727954296384127,23244.0,1.0650373674352137e-06,0.0019327791635697,25711.0,-1.7784108805625898,58.13275541698161,13.909990231444462,20.27850028434359
1.5308635702467703,24865.0,1.110510189757934e-06,0.0019449953526162,26323.0,-2.020847698702737,58.97279305240615,15.984999265333714,20.557859673214963
1.219163843921328,23452.0,1.6395747315251844e-06,0.0023009089678978,25127.0,-0.3993668768975766,49.585585159989925,12.965715477032552,23.17376953567252
1.3145338284290382,18681.0,1.6133898529818513e-06,0.0024648592168747,22459.0,-0.8919005806002401,31.88049178004535,24.670563716934293,19.07843975230916
1.9275788987197269,18368.0,2.040852268075312e-06,0.0026447086071575,22319.0,0.8194087448438865,45.56057098765432,9.331574243474783,21.740164207283183
1.1236223822893625,18671.0,1.882573846016879e-06,0.0027090966655273,21956.0,-0.9907885783943764,36.79442633534895,18.74890603057467,21.19449052294933
3.2072063937517163,21181.0,1.5645959030966165e-06,0.0026056094385711,23816.0,0.8140234150799224,30.40336435500126,32.901097209829175,14.025578211068805
1.224506562797584,21038.0,1.885511786976391e-06,0.0025310470048558,23761.0,-0.0247339381579614,37.19981418493323,12.36535318694498,22.18325862686381
1.4870593761593094,19805.0,3.096908258440444e-06,0.0029749773208312,22329.0,0.9306925532290048,39.724131550768455,14.278175821903636,26.968130727762915
1.969005834250727,19863.0,8.170181415707271e-07,0.0017265662535666,23236.0,0.780829386101014,64.27041603678508,5.391008182492258,43.57863178101985
2.880931407085262,18954.0,3.889590711097682e-07,0.0011311344663387,22979.0,-0.112688398817926,136.31368496472663,1.1200647147938596,71.86730175749685
1.6735777425473295,17490.0,1.4051266799307226e-06,0.0022326280928459,21073.0,0.5329576076632968,43.39858906525573,15.868333883918147,21.400051903939044
2.3736274707029072,18642.0,4.550368903082397e-07,0.0011990340067073,23316.0,0.1973026829334585,94.6760085978836,1.973980420442362,53.59400952781451
3.245844737411575,19994.0,1.436939552525463e-06,0.0022213430481343,22666.0,1.6634881554345895,39.18407108213656,15.490983485384929,26.61156056773068
1.8218864009623152,17501.0,8.137605711006404e-07,0.0018045161940977,21049.0,0.471714934936482,60.245787666918616,10.985676593901808,26.891882664196967
3.327737086033242,21491.0,4.33771458722618e-07,0.0012770747959303,25443.0,-0.2764175547285279,86.57420398715041,2.863345963148401,46.356775198122136
3.0167030086294284,11604.0,4.430162155240372e-07,0.0013172195850264,15112.0,-0.4250065826847984,71.13268061854372,5.070097609728164,35.53426572523737
2.0139195152868163,16894.0,6.002070018730859e-07,0.0013962397982644,20538.0,0.0987788839889902,80.53182476694381,3.3650285101536075,49.18346853177563
4.059162180845784,15557.0,3.2376526334921026e-07,0.0011497398713907,19553.0,-0.0425811701063872,90.6575570042832,2.668116184694388,41.37863808429093
3.224043523440792,14130.0,5.935528109268733e-07,0.0014277418316784,19126.0,-0.4696358818367961,69.1062925170068,11.664474421564083,27.050149892048253
6.976255764895616,13365.0,2.745148505399658e-07,0.0010274073077564,18080.0,-0.6450489518637664,118.58291997354496,3.7404906462897367,27.28366410693052
2.019202916183888,12616.0,4.931901828690283e-07,0.0013598712643007,16849.0,-0.4987926623222399,68.09489166036785,6.641829034361296,29.62745708286528
2.682985263750335,9646.0,3.035490426405945e-07,0.0010971838778771,13434.0,-3.5448352542562827,84.97339931342907,16.75465169275027,33.68445206550741
8.415537689226493,14761.0,2.732631844187861e-07,0.0009666527805119,18494.0,-1.547590581848056,139.3187437011842,6.585795147416959,38.17536694228839
1.7900354588633385,12749.0,6.781153665953191e-07,0.0014428117107789,16685.0,-0.3780247659634474,83.20540438397582,4.079019013786403,42.69519523142547
1.388211153395056,15696.0,7.608313523046718e-07,0.001558886183662,20210.0,-0.1704452508131137,74.10694208238851,5.5520369706406285,38.69533129480351
4.697179387404169,18280.0,3.2798183228816826e-07,0.0010700531120525,22748.0,-1.3018356330190577,113.41424555933484,5.210792307274993,40.77476073558323
2.363766546317448,17674.0,9.201356392539208e-07,0.0020363541617387,20624.0,1.345204037378128,63.36636668556312,4.644144242985556,60.52658777826716
0.9644912272257348,18303.0,1.032713861818292e-06,0.0018876599601692,21785.0,0.8204385574049291,59.39141235197783,8.5741476215483,41.86193853536982
3.156496137121292,18032.0,3.4698702176089177e-07,0.0011747202641224,21853.0,-0.7271913885561354,96.43999590576972,3.993870141662237,35.89103636225625
1.3486624675681418,15559.0,7.56615726110851e-07,0.0015813629585192,19433.0,-0.1344669186318452,71.66833585285966,6.02591165186207,37.86523718617223
4.488630832321302,12020.0,3.441046152739847e-07,0.0011093936305822,16567.0,-1.1282348573203125,102.11821302595112,4.787606026681515,41.676558836095246
2.572262115038241,21065.0,7.351154033344662e-07,0.001530894612389,23410.0,-3.1648061891700863,47.60620590828924,24.744955618352712,28.50133479120897
1.545104646308182,15342.0,7.990574003426317e-07,0.0015914286778802,18825.0,0.6526045553283158,75.7737425988914,13.229269915444863,22.76265254241948
1.7676733842342935,19381.0,8.945512791209559e-07,0.0016902401256717,22173.0,-0.2163705261595657,62.29181626354245,7.480556884779601,35.42481936908769
3.1274434662773225,17118.0,7.637613519380321e-07,0.001552841751687,20309.0,-0.7230421352163157,75.09260833963215,4.391445321842093,36.93963616570564
2.313917012043598,16120.0,5.276258565891208e-07,0.0016003694281741,20434.0,0.3813763597981999,69.8364984882842,9.013305528707278,28.342363802486712
1.8202495862394916,16751.0,3.643746623627598e-07,0.0012753308713902,20566.0,-5.554853444729659,52.90310059208869,38.883145612793584,23.807249801944863
2.177168268514471,12931.0,6.376861308659445e-07,0.0014384143342165,17651.0,-0.7559098558132739,75.75503117913833,6.868632559732304,30.65918590425992
3.035797536042048,14965.0,4.740479053626565e-07,0.0013049732261423,19099.0,-0.4612601406880188,70.7116795792391,7.215253190332296,35.683035930885694
2.504333872466073,10468.0,4.927512108609017e-07,0.0013769753219708,14674.0,0.6148838196131824,81.23120984504914,8.043581288986008,22.317548323635616
2.595463916437582,13210.0,4.4350563871840166e-07,0.0012797852264041,17249.0,-0.3693224078243907,108.18261841773746,3.829318829111792,21.031092635182784
1.9352569628117533,13381.0,8.621293723459039e-07,0.0017476286143938,17784.0,2.635591086478905,60.771337238599145,18.963633619598923,21.006494307704592
2.1852294123828067,15332.0,3.855910918929892e-07,0.0012890589865769,19618.0,0.2305540818915184,95.6543957860922,2.817210786475438,47.6596275816425
1.3103700979582973,18784.0,1.355096070080854e-06,0.0022491333604683,22103.0,1.0749839753813797,50.05085900100781,8.846656863236678,34.265786501883746
1.5769160070897972,23761.0,2.406895425911486e-06,0.0029962494835952,25574.0,0.8849231501649988,30.82698333963215,10.640956837128307,20.30999551790776
1.8227531928618783,24731.0,3.849406933679811e-07,0.0013821976172697,21992.0,0.5077041563328208,87.97524565381708,1.5899030241189118,84.52467681446043
1.8428586053852145,15542.0,6.530161296807354e-07,0.001428310273831,20037.0,-0.1690266986746297,99.27952963592844,1.7291039210036565,69.43343883874222
2.322163362468221,20554.0,1.8201206952511605e-06,0.00251430751812,23589.0,1.1795773492872148,38.67121756109852,8.50458488987589,31.529163727180997
2.0960886093316087,32326.0,3.030689355591536e-07,0.0012549549873923,20909.0,0.1964288266127832,106.42373315066769,1.4171106343900466,80.43666608121683
1.7099714888933308,22252.0,5.949358339944144e-07,0.0014210248296237,21567.0,0.4199918403852158,78.81378732048375,1.8757087655228888,76.42035501567598
1.8624198149448257,20416.0,2.7607426021859685e-06,0.0031760821316551,22506.0,8.351593362757493,20.75273604812295,56.543073150637184,23.780084693497543
1.1995065470021766,20650.0,6.700323615445378e-07,0.0015429496317178,23343.0,-2.5154228463842765,36.629932760141095,30.746601315786908,24.5787511238418
0.8835719898529856,21029.0,1.659602545662931e-06,0.0025363365901043,23652.0,3.367111700624192,22.913068468127992,82.43411103417885,16.10182951351015
1.318794450241278,21844.0,1.165810550133537e-06,0.0020193860397779,24094.0,-1.0143493644767652,32.97063177122701,22.37447335714579,23.057856559581648
2.3285669315909585,21498.0,2.369823655768532e-06,0.0030448713662762,23848.0,5.231992829913249,15.288698349710254,36.63202673296794,20.07035670972503
4.770152762542768,19982.0,4.53885497804744e-07,0.0012727736896759,23795.0,-0.673725650035269,60.58679374527589,3.998302437526562,32.28037104382179
3.014249957082012,18587.0,3.364623409521834e-06,0.0036439787812093,21280.0,13.8915740991947,15.78381283068783,124.00564546120796,14.2454054170951
1.7733845839460556,17911.0,1.279662373557713e-06,0.0021706544122992,21399.0,0.1467603524793928,31.283706538170826,19.51537011765445,14.65045996818838
2.136132782357526,20237.0,2.513017503595547e-06,0.0028416913445429,22414.0,7.706066055519617,26.83437657470396,89.79877343866626,19.39014334943113
2.417855706032876,19935.0,4.306021663102635e-06,0.0032706660468238,22747.0,6.236184150648193,24.2496732489292,40.60674477209527,25.221244224142
